,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17,0.029027462005615234,0.00220329316609567,0.005400991439819336,0.00047760293029670294,3,log2,6,50,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8295081967213115,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8285374477659916,0.0031446089577509538
18,0.051947402954101565,0.0029733617835360844,0.008484220504760743,0.0007864351753856978,3,log2,6,100,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8278817100610736,0.003214874781969921
19,0.07562503814697266,0.0039523747329275475,0.01099238395690918,0.0001901406688659779,3,log2,6,150,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.8300653594771242,0.8300653594771242,0.8278795671273974,0.002602089810159492
20,0.017037391662597656,0.0006906078507435778,0.0034971237182617188,0.00014054559871003872,3,log2,9,25,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 25}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8295081967213115,0.826797385620915,0.826797385620915,0.8333333333333334,0.8298446373084752,0.002811138589344873
21,0.028559255599975585,0.0021394735299999227,0.005476188659667969,0.0004495723144196537,3,log2,9,50,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8327868852459016,0.8235294117647058,0.8300653594771242,0.8398692810457516,0.8311518268509589,0.0053037829272663956
22,0.04817852973937988,0.0006652746451553628,0.007898473739624023,0.0001651436264454721,3,log2,9,100,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8333333333333334,0.8285353048323154,0.003859871506259852
23,0.07020325660705566,0.0017260002194621074,0.010583019256591797,0.00013116173798876537,3,log2,9,150,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8295081967213115,0.8235294117647058,0.8300653594771242,0.8333333333333334,0.8298446373084752,0.0034891777567860405
24,0.01816706657409668,0.002497982037529974,0.003981304168701172,0.00048512521502751575,3,,3,25,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 25}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
25,0.02969784736633301,0.0006817931410267516,0.005252838134765625,9.798116017260364e-05,3,,3,50,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
26,0.052827310562133786,0.002157255985124443,0.008007431030273437,0.00017988258196303288,3,,3,100,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
27,0.08209328651428223,0.004170427761266586,0.010892820358276368,0.0002490109841275022,3,,3,150,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
28,0.016604089736938478,0.0005621546004705992,0.0035215377807617187,0.00012991853443807902,3,,6,25,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 25}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8295081967213115,0.839344262295082,0.8235294117647058,0.8300653594771242,0.8333333333333334,0.8311561127183115,0.005174128338186078
29,0.028912687301635744,0.0017025034830389061,0.005242633819580078,0.00018577880435848726,3,,6,50,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 50}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8327868852459016,0.8327868852459016,0.8235294117647058,0.8300653594771242,0.8333333333333334,0.8305003750133932,0.003667846181632886
30,0.058859968185424806,0.0013984985284499795,0.008217191696166993,0.00029781985401148425,3,,6,100,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8295081967213115,0.8235294117647058,0.826797385620915,0.8333333333333334,0.8285353048323154,0.00325556272683005
31,0.07887907028198242,0.006003226605869748,0.011095428466796875,0.0004282398194526071,3,,6,150,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.839344262295082,0.8235294117647058,0.8300653594771242,0.8333333333333334,0.8318118504232295,0.005131312746567298
32,0.016637849807739257,0.001106267359738024,0.0036117076873779298,9.55052095805828e-05,3,,9,25,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 25}",0.7922077922077922,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8194463431305536,0.01649609961319085,100,0.8360655737704918,0.839344262295082,0.826797385620915,0.8300653594771242,0.8333333333333334,0.8331211828993894,0.004399309749968789
33,0.027602005004882812,0.000737945618717599,0.0050507068634033205,6.888711146254093e-05,3,,9,50,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 50}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8327868852459016,0.839344262295082,0.826797385620915,0.8300653594771242,0.8333333333333334,0.8324654451944713,0.004148782689220816
34,0.05037980079650879,0.0008399824489732432,0.007871437072753906,7.252541126009202e-05,3,,9,100,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 100}",0.8051948051948052,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.01282701747722749,68,0.8360655737704918,0.8426229508196721,0.826797385620915,0.8300653594771242,0.8333333333333334,0.8337769206043074,0.005406968617227534
35,0.07409858703613281,0.0004909553218316352,0.010693883895874024,0.00013942922350623614,3,,9,150,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8360655737704918,0.8327868852459016,0.826797385620915,0.8300653594771242,0.8333333333333334,0.8318097074895533,0.003148168686200321
36,0.016021156311035158,0.0011549717760880533,0.003513479232788086,0.00014657974243164064,6,sqrt,3,25,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 25}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8157894736842105,0.8157894736842105,0.8220095693779905,0.010104646929159248,97,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.803921568627451,0.8300653594771242,0.8226508089574628,0.009657772008384734
37,0.026274585723876955,0.0007643508908753029,0.005046987533569336,5.303441095195506e-05,6,sqrt,3,50,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 50}",0.8051948051948052,0.7922077922077922,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8168489405331509,0.01748359986481451,105,0.8327868852459016,0.7967213114754098,0.8235294117647058,0.8300653594771242,0.8300653594771242,0.8226336654880532,0.013310150069884601
38,0.048761749267578126,0.0010308807865050255,0.007688093185424805,0.00013256307984060064,6,sqrt,3,100,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
39,0.07017602920532226,0.0009954823109536337,0.010637807846069335,0.00024100717046115399,6,sqrt,3,150,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.8300653594771242,0.8300653594771242,0.8278795671273974,0.002602089810159492
40,0.01615171432495117,0.0011291366512680557,0.0035352230072021483,0.00012112014870549703,6,sqrt,6,25,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 25}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
41,0.026357650756835938,0.0011680147554884567,0.0050014019012451175,0.00010889259061809562,6,sqrt,6,50,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8295081967213115,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8278817100610736,0.002456725562050952
42,0.04863195419311524,0.00036391471534371245,0.00793008804321289,0.00021912866778813975,6,sqrt,6,100,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 100}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
43,0.0707545280456543,0.0010074198575910694,0.010769510269165039,0.00018738175104404138,6,sqrt,6,150,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
44,0.015634775161743164,0.0005343536637807394,0.003580808639526367,0.0001270588061847162,6,sqrt,9,25,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 25}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8327868852459016,0.8360655737704918,0.826797385620915,0.8300653594771242,0.8300653594771242,0.8311561127183115,0.0031029087655140004
45,0.025748538970947265,0.00040685945474677157,0.005000114440917969,9.808228552224943e-05,6,sqrt,9,50,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8295081967213115,0.8235294117647058,0.8300653594771242,0.8333333333333334,0.8298446373084752,0.0034891777567860405
