,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_priors,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0014655590057373047,0.0005828284440163971,0.0009815692901611328,0.0002615353791965532,,1e-08,"{'priors': None, 'var_smoothing': 1e-08}",0.8181818181818182,0.8311688311688312,0.8289473684210527,0.8289473684210527,0.8157894736842105,0.824606971975393,0.006320869498282559,1
1,0.0004955291748046875,8.249194635349689e-05,0.00037555694580078126,5.7187547755758875e-05,,1e-09,"{'priors': None, 'var_smoothing': 1e-09}",0.8181818181818182,0.8311688311688312,0.8289473684210527,0.8289473684210527,0.8157894736842105,0.824606971975393,0.006320869498282559,1
2,0.00043435096740722655,1.829551536762492e-05,0.0003327846527099609,7.0539673329266915e-06,,1e-08,"{'priors': None, 'var_smoothing': 1e-08}",0.8181818181818182,0.8311688311688312,0.8289473684210527,0.8289473684210527,0.8157894736842105,0.824606971975393,0.006320869498282559,1
